"kids","morekids","boys2","girls2","boy1st","boy2nd","samesex","multi2nd","age","agefstm","black","hispan","worked","weeks","hours","labinc","faminc","nonmomi","educ","agesq"
2,0,1,0,1,1,1,0,35,22,0,1,1,20,25,3.7890100479126,3.7890100479126,0,9,1225
3,1,1,0,1,1,1,0,35,25,0,1,1,16,17,1.37495994567871,59.606029510498,58.2310600280762,10,1225
2,0,0,0,0,1,0,0,25,17,0,1,0,0,0,0,29.3989200592041,29.3989200592041,11,625
2,0,0,0,0,1,0,0,30,22,1,0,1,52,99,22.9334697723389,73.3241348266602,50.3906593322754,12,900
2,0,0,1,0,0,1,0,28,26,1,0,0,0,0,0,38.1629676818848,38.1629676818848,6,784
2,0,1,0,1,1,1,0,32,25,0,1,1,32,11,2.46653008460999,33.3348770141602,30.8683395385742,14,1024
3,1,0,0,0,1,0,0,27,18,1,0,0,0,0,0,4.41875982284546,4.41875982284546,11,729
3,1,0,1,0,0,1,0,28,18,1,0,1,46,40,14.7047004699707,19.333381652832,4.62868022918701,12,784
2,0,0,1,0,0,1,0,33,25,1,0,1,52,40,30.4484996795654,77.4909362792969,47.0424690246582,12,1089
3,1,0,0,1,0,0,1,32,25,0,1,1,52,35,28.3493309020996,53.5499114990234,25.2005805969238,12,1024
3,1,1,0,1,1,1,0,33,17,0,1,1,52,35,19.238920211792,60.3932189941406,41.1542816162109,10,1089
3,1,0,0,1,0,0,0,30,20,1,0,1,52,26,15.5443801879883,33.8281593322754,18.2838001251221,11,900
4,1,0,1,0,0,1,0,34,20,0,1,1,52,40,14.2848796844482,64.6755294799805,50.3906593322754,14,1156
3,1,0,1,0,0,1,0,27,19,0,1,0,0,0,0,22.3771896362305,22.3771896362305,12,729
3,1,0,1,0,0,1,0,31,23,1,0,0,0,0,0,74.1218109130859,74.1218109130859,14,961
4,1,0,0,1,0,0,0,33,20,0,1,1,25,40,7.88239002227783,30.1021404266357,22.2197494506836,12,1089
2,0,0,0,0,1,0,0,33,18,1,0,1,52,35,37.3757820129395,108.453750610352,71.0780029296875,16,1089
3,1,0,0,0,1,0,0,21,16,0,1,0,0,0,0,32.6631317138672,32.6631317138672,0,441
2,0,0,0,0,1,0,0,26,21,1,0,0,0,0,0,13.382230758667,13.382230758667,14,676
2,0,1,0,1,1,1,0,32,20,1,0,0,0,0,0,22.0518112182617,22.0518112182617,12,1024
2,0,0,0,1,0,0,0,25,20,1,0,1,52,35,20.6663589477539,21.3066101074219,0.640250027179718,12,625
3,1,0,1,0,0,1,0,29,21,0,1,0,0,0,0,29.3989200592041,29.3989200592041,11,841
2,0,0,1,0,0,1,0,35,24,0,1,0,0,0,0,46.5596618652344,46.5596618652344,13,1225
2,0,1,0,1,1,1,0,34,21,0,1,1,37,18,5.97214984893799,73.5130004882812,67.540885925293,12,1156
4,1,1,0,1,1,1,0,33,24,0,1,0,0,0,0,132.625747680664,132.625747680664,17,1089
4,1,0,0,1,0,0,0,31,21,0,1,0,0,0,0,32.7575912475586,32.7575912475586,14,961
2,0,1,0,1,1,1,0,31,27,0,1,0,0,0,0,50.4011611938477,50.4011611938477,12,961
3,1,0,0,0,1,0,0,31,23,0,1,0,0,0,0,31.5085906982422,31.5085906982422,14,961
3,1,0,0,1,0,0,0,33,16,1,0,0,0,0,0,22.9334697723389,22.9334697723389,8,1089
2,0,0,0,0,1,0,0,33,23,1,0,1,50,40,14.7047004699707,42.0044403076172,27.2997493743896,12,1089
2,0,0,0,1,0,0,0,35,23,1,0,1,52,40,19.9526405334473,52.5003089904785,32.5476684570312,12,1225
2,0,0,1,0,0,1,0,32,24,1,0,1,36,30,28.3493309020996,102.10375213623,73.7544403076172,16,1024
2,0,0,0,0,1,0,0,28,20,0,1,1,52,40,27.2997493743896,72.2429962158203,44.9432830810547,12,784
3,1,1,0,1,1,1,0,34,20,0,1,1,52,40,21.0022201538086,44.103630065918,23.101390838623,10,1156
3,1,0,1,0,0,1,0,31,21,0,1,0,0,0,0,23.7731304168701,23.7731304168701,15,961
2,0,1,0,1,1,1,0,26,21,0,1,1,52,40,21.0022201538086,50.4011611938477,29.3989200592041,10,676
2,0,1,0,1,1,1,0,30,21,1,0,1,52,30,24.0250301361084,118.130935668945,94.1059341430664,12,900
3,1,0,0,1,0,0,0,30,18,0,1,1,34,40,16.8458595275879,54.4000587463379,37.5541915893555,9,900
5,1,0,0,1,0,0,0,34,20,0,1,0,0,0,0,36.7040328979492,36.7040328979492,16,1156
2,0,0,1,0,0,1,0,32,26,0,1,0,0,0,0,62.9856910705566,62.9856910705566,12,1024
3,1,0,1,0,0,1,0,33,30,0,1,0,0,0,0,75.181884765625,75.181884765625,17,1089
5,1,0,0,0,1,0,0,33,17,0,1,1,48,40,14.7047004699707,58.8083381652832,44.103630065918,8,1089
2,0,0,0,1,0,0,0,28,22,0,1,0,0,0,0,52.615779876709,52.615779876709,12,784
2,0,0,0,1,0,0,0,30,27,1,0,1,5,36,1.06007993221283,22.2302303314209,21.1701602935791,6,900
2,0,0,1,0,0,1,0,29,21,0,1,1,2,8,0.136449992656708,15.5863599777222,15.4499101638794,12,841
2,0,1,0,1,1,1,0,27,20,0,1,1,52,40,15.1245403289795,75.202880859375,60.0783386230469,12,729
4,1,1,0,1,1,1,0,30,17,0,1,1,52,40,21.0022201538086,37.8060913085938,16.8038806915283,7,900
2,0,0,0,0,1,0,0,34,23,1,0,0,0,0,0,97.6324996948242,97.6324996948242,19,1156
2,0,0,0,0,1,0,0,26,19,0,1,0,0,0,0,40.9443778991699,40.9443778991699,12,676
2,0,0,0,0,1,0,0,30,20,0,1,0,0,0,0,63.8358383178711,63.8358383178711,12,900
3,1,0,1,0,0,1,0,35,21,1,0,1,52,40,21.6109809875488,48.1550331115723,26.5440502166748,14,1225
3,1,1,0,1,1,1,0,32,18,0,1,0,0,0,0,58.7978401184082,58.7978401184082,12,1024
2,0,1,0,1,1,1,0,26,18,0,1,1,32,40,16.8038806915283,37.8060913085938,21.0022201538086,12,676
3,1,1,0,1,1,1,0,33,21,0,1,0,0,0,0,49.2255897521973,49.2255897521973,12,1089
4,1,0,0,1,0,0,0,33,21,0,1,1,1,24,0.304379999637604,46.4966926574707,46.192310333252,8,1089
2,0,0,0,0,1,0,0,30,17,0,1,1,16,40,5.46833992004395,10.9366903305054,5.46833992004395,12,900
2,0,0,0,0,1,0,0,31,23,0,1,1,39,40,7.63049030303955,56.7616271972656,49.131160736084,10,961
2,0,0,0,0,1,0,0,31,25,0,1,1,13,40,6.30802011489868,31.5085906982422,25.2005805969238,11,961
3,1,0,0,0,1,0,0,29,19,0,1,1,48,40,13.6551198959351,50.0862503051758,36.4311599731445,9,841
2,0,0,0,1,0,0,0,24,19,0,1,0,0,0,0,18.0633811950684,18.0633811950684,12,576
2,0,1,0,1,1,1,0,31,24,0,1,1,52,40,16.8038806915283,75.5911865234375,58.7873382568359,9,961
3,1,0,1,0,0,1,0,33,23,0,1,1,12,40,0,52.4898071289062,52.4898071289062,12,1089
2,0,0,0,1,0,0,0,31,19,1,0,1,52,38,27.2997493743896,31.9284191131592,4.62868022918701,13,961
2,0,1,0,1,1,1,0,35,25,0,1,1,35,40,12.6055307388306,96.5829391479492,83.9774398803711,16,1225
2,0,0,0,0,1,0,0,24,18,1,0,0,0,0,0,42.4242820739746,42.4242820739746,12,576
3,1,0,0,1,0,0,0,28,18,0,1,1,52,40,18.2733001708984,44.5234680175781,26.2501602172852,9,784
3,1,1,0,1,1,1,0,31,21,1,0,0,0,0,0,12.6055307388306,12.6055307388306,12,961
2,0,0,0,1,0,0,0,23,19,1,0,0,0,0,0,0,0,12,529
2,0,0,1,0,0,1,0,34,18,1,0,1,52,40,13.6551198959351,57.7902183532715,44.1350898742676,12,1156
2,0,0,0,1,0,0,0,24,19,0,1,0,0,0,0,27.4781703948975,27.4781703948975,10,576
2,0,0,0,1,0,0,0,32,24,0,1,1,50,40,14.2848796844482,14.2848796844482,0,12,1024
2,0,0,0,0,1,0,0,35,26,0,1,1,52,40,27.5306606292725,93.9694976806641,66.4388122558594,16,1225
3,1,1,0,1,1,1,0,25,18,0,1,1,52,40,14.7047004699707,39.9052810668945,25.2005805969238,4,625
2,0,0,1,0,0,1,0,25,21,0,1,0,0,0,0,21.0546989440918,21.0546989440918,12,625
2,0,0,1,0,0,1,0,35,25,0,1,0,0,0,0,35.822380065918,35.822380065918,10,1225
2,0,0,0,1,0,0,0,26,20,0,1,1,30,40,11.891809463501,37.1028785705566,25.2110614776611,0,676
2,0,0,1,0,0,1,0,35,25,0,1,0,0,0,0,5.47883987426758,5.47883987426758,7,1225
3,1,1,0,1,1,1,0,27,21,0,1,0,0,0,0,52.4898071289062,52.4898071289062,10,729
3,1,0,0,0,1,0,0,30,21,1,0,0,0,0,0,25.2005805969238,25.2005805969238,12,900
4,1,0,1,0,0,1,0,32,15,0,1,1,26,35,10.5063600540161,51.4612197875977,40.9548797607422,5,1024
5,1,1,0,1,1,1,0,33,23,0,1,1,17,14,1.26999998092651,45.3631286621094,44.0931282043457,8,1089
2,0,0,1,0,0,1,0,28,21,0,1,1,12,36,3.15926003456116,28.3598308563232,25.2005805969238,12,784
2,0,0,1,0,0,1,0,30,26,0,1,1,36,40,10.5063600540161,54.5994987487793,44.0931282043457,13,900
2,0,0,0,0,1,0,0,33,17,0,1,1,40,40,14.0959501266479,64.4970932006836,50.4011611938477,12,1089
3,1,0,1,0,0,1,0,32,20,0,1,1,48,40,15.1245403289795,39.8003082275391,24.6757793426514,9,1024
3,1,0,0,0,1,0,0,26,18,0,1,0,0,0,0,38.8766899108887,38.8766899108887,12,676
3,1,0,1,0,0,1,0,27,17,1,0,0,0,0,0,37.9320602416992,37.9320602416992,10,729
2,0,0,0,0,1,0,0,35,20,0,1,1,49,44,17.3076705932617,62.943717956543,45.6360321044922,12,1225
2,0,0,0,0,1,0,0,33,19,0,1,1,52,50,18.9030513763428,55.4391593933105,55.4391593933105,15,1089
2,0,0,1,0,0,1,0,29,16,1,0,0,0,0,0,31.4980907440186,31.4980907440186,12,841
2,0,0,0,1,0,0,0,31,21,0,1,0,0,0,0,14.5052900314331,14.5052900314331,12,961
2,0,0,0,1,0,0,0,31,27,1,0,1,52,40,27.2997493743896,61.3273391723633,34.0275917053223,12,961
2,0,1,0,1,1,1,0,24,18,0,1,0,0,0,0,46.2027816772461,46.2027816772461,9,576
2,0,0,0,0,1,0,0,35,20,1,0,1,52,40,37.7955894470215,71.5083160400391,33.712718963623,16,1225
2,0,0,0,1,0,0,0,30,24,0,1,0,0,0,0,31.9284191131592,31.9284191131592,8,900
2,0,0,0,0,1,0,0,35,19,1,0,1,52,35,22.9334697723389,50.2332191467285,27.2997493743896,14,1225
2,0,0,0,0,1,0,0,33,17,1,0,1,48,38,29.2309799194336,92.2901306152344,63.0591583251953,11,1089
2,0,0,0,0,1,0,0,30,23,1,0,1,52,8,25.2005805969238,62.5763397216797,37.3757820129395,12,900
2,0,0,0,1,0,0,0,34,28,1,0,1,52,40,23.101390838623,69.2936859130859,46.192310333252,15,1156
3,1,0,1,0,0,1,0,28,17,1,0,1,46,35,31.4980907440186,85.1109390258789,53.6128807067871,16,784
3,1,0,1,0,0,1,0,28,18,0,1,0,0,0,0,79.7790603637695,79.7790603637695,10,784
3,1,1,0,1,1,1,0,28,18,0,1,0,0,0,0,53.7913093566895,53.7913093566895,11,784
2,0,1,0,1,1,1,0,35,27,1,0,1,52,40,39.8947830200195,50.4011611938477,10.5063600540161,12,1225
4,1,0,1,0,0,1,0,34,21,1,0,0,0,0,0,31.183219909668,31.183219909668,11,1156
2,0,0,0,1,0,0,0,33,19,1,0,1,52,35,25.8933010101318,67.8977508544922,42.0044403076172,16,1089
2,0,1,0,1,1,1,0,24,15,1,0,1,5,40,1.37495994567871,18.1788291931152,16.8038806915283,9,576
2,0,0,0,0,1,0,0,35,26,1,0,1,52,38,21.0022201538086,50.4011611938477,29.3989200592041,12,1225
3,1,0,0,1,0,0,0,34,20,1,0,1,52,40,25.2005805969238,54.5994987487793,29.3989200592041,11,1156
2,0,1,0,1,1,1,0,30,21,1,0,1,48,40,18.9030513763428,134.389007568359,115.486000061035,12,900
2,0,0,0,0,1,0,0,28,22,1,0,0,0,0,0,35.6964416503906,35.6964416503906,15,784
2,0,0,0,0,1,0,0,31,25,1,0,1,38,35,12.6055307388306,56.6986618041992,44.0931282043457,12,961
2,0,0,0,1,0,0,0,35,20,1,0,1,30,40,14.7047004699707,84.5231857299805,69.8184967041016,12,1225
2,0,1,0,1,1,1,0,28,17,1,0,1,52,55,24.3609104156494,44.6074409484863,20.2465190887451,14,784
2,0,0,0,1,0,0,0,33,22,0,1,1,32,8,9.4567699432373,63.1641273498535,53.7073402404785,15,1089
2,0,0,1,0,0,1,0,28,19,1,0,1,52,44,32.5476684570312,66.1449356079102,33.5972518920898,12,784
5,1,1,0,1,1,1,0,34,20,0,1,1,37,40,9.12090969085693,56.6356925964355,47.5147819519043,7,1156
2,0,0,1,0,0,1,0,27,20,0,1,0,0,0,0,33.5972518920898,33.5972518920898,12,729
3,1,0,0,0,1,0,0,33,18,1,0,1,50,40,28.7691707611084,64.4655914306641,35.6964416503906,12,1089
2,0,0,0,1,0,0,0,34,20,1,0,1,50,40,16.8038806915283,65.0953369140625,48.2914695739746,12,1156
3,1,0,0,1,0,0,0,32,19,1,0,1,52,30,20.3724708557129,62.1565017700195,41.7840309143066,13,1024
2,0,0,0,0,1,0,0,34,18,1,0,1,45,40,2.52950000762939,31.9284191131592,29.3989200592041,16,1156
2,0,0,1,0,0,1,0,34,20,1,0,1,48,40,18.9030513763428,65.7250595092773,46.8220596313477,12,1156
2,0,0,0,0,1,0,0,33,24,1,0,1,52,43,18.9030513763428,81.8887481689453,62.9856910705566,12,1089
2,0,0,0,0,1,0,0,33,24,1,0,1,52,45,7.65148019790649,24.035530090332,16.3840503692627,12,1089
2,0,0,0,0,1,0,0,26,15,1,0,0,0,0,0,43.673282623291,43.673282623291,10,676
2,0,1,0,1,1,1,0,35,19,0,1,1,24,35,10.8632192611694,28.7271900177002,17.8639488220215,6,1225
2,0,0,0,1,0,0,0,31,21,1,0,1,52,40,26.9848804473877,75.0664367675781,48.0815582275391,12,961
3,1,0,0,0,1,0,0,32,17,0,1,1,52,35,29.3989200592041,65.2423095703125,35.8433799743652,12,1024
2,0,0,1,0,0,1,0,28,16,1,0,1,6,37,1.14405000209808,44.6074409484863,43.46337890625,12,784
2,0,0,1,0,0,1,0,32,19,1,0,1,9,36,0.850169956684113,52.3533782958984,51.5032196044922,10,1024
3,1,1,0,1,1,1,0,26,20,1,0,0,0,0,0,22.0518112182617,22.0518112182617,12,676
2,0,0,0,0,1,0,0,34,25,1,0,1,52,40,18.9030513763428,77.7008819580078,58.7978401184082,16,1156
3,1,1,0,1,1,1,0,30,22,1,0,0,0,0,0,37.7955894470215,37.7955894470215,12,900
2,0,0,0,1,0,0,0,33,21,1,0,1,40,28,31.0782508850098,90.3064346313477,59.2281608581543,16,1089
2,0,0,0,1,0,0,0,33,19,1,0,1,48,35,27.2997493743896,75.3918151855469,48.0920600891113,12,1089
2,0,1,0,1,1,1,0,31,22,1,0,1,50,40,10.5063600540161,67.1945037841797,56.688159942627,14,961
2,0,0,0,0,1,0,0,31,25,0,1,0,0,0,0,116.315185546875,116.315185546875,12,961
2,0,0,0,1,0,0,0,34,20,1,0,1,52,40,12.6055307388306,50.4011611938477,37.7955894470215,10,1156
2,0,0,1,0,0,1,0,27,23,0,1,1,2,32,0.388350009918213,66.2288818359375,65.8405609130859,12,729
2,0,1,0,1,1,1,0,31,21,1,0,1,52,40,8.40719032287598,25.2110614776611,16.8038806915283,12,961
3,1,1,0,1,1,1,0,34,24,0,1,1,14,40,2.52950000762939,21.1281700134277,18.598669052124,12,1156
2,0,0,0,0,1,0,0,27,18,1,0,0,0,0,0,48.2914695739746,48.2914695739746,12,729
3,1,0,0,0,1,0,0,30,22,1,0,0,0,0,0,43.1590003967285,43.1590003967285,12,900
2,0,0,0,0,1,0,0,34,18,0,1,1,18,45,5.61529016494751,20.225528717041,14.610239982605,11,1156
2,0,1,0,1,1,1,0,25,19,0,1,1,24,40,10.5063600540161,56.7091598510742,46.2027816772461,11,625
2,0,1,0,1,1,1,0,29,21,0,1,1,34,40,13.5711603164673,35.6229705810547,22.0518112182617,8,841
2,0,1,0,1,1,1,0,35,22,1,0,1,52,40,50.3906593322754,98.5246887207031,48.1340293884277,12,1225
3,1,0,1,0,0,1,0,33,22,0,1,0,0,0,0,20.582389831543,20.582389831543,9,1089
2,0,0,0,0,1,0,0,27,22,1,0,1,47,56,13.1093397140503,40.4090576171875,27.2997493743896,11,729
2,0,0,0,1,0,0,0,32,26,1,0,1,32,8,4.20883989334106,77.4909362792969,73.2821350097656,15,1024
3,1,0,0,1,0,0,0,34,30,1,0,1,9,10,0.850169956684113,52.4793090820312,51.6291618347168,18,1156
2,0,1,0,1,1,1,0,23,19,0,1,1,25,40,7.35760021209717,97.2126846313477,89.8550643920898,12,529
3,1,0,0,1,0,0,0,27,20,0,1,1,52,40,8.40719032287598,123.882690429688,115.47550201416,9,729
3,1,0,0,1,0,0,0,32,19,0,1,0,0,0,0,67.551383972168,67.551383972168,14,1024
3,1,0,0,1,0,0,0,32,17,0,1,1,16,48,4.20883989334106,83.9878845214844,79.7790603637695,20,1024
3,1,0,0,0,1,0,0,30,19,0,1,1,48,40,12.6055307388306,52.9306602478027,40.3250885009766,12,900
4,1,1,0,1,1,1,0,35,22,0,1,1,2,37,1.4799200296402,26.6909809112549,25.2110614776611,12,1225
2,0,0,1,0,0,1,0,30,23,0,1,0,0,0,0,42.3927803039551,42.3927803039551,12,900
2,0,0,0,1,0,0,0,33,20,1,0,1,52,35,31.6660289764404,126.275749206543,94.609748840332,12,1089
2,0,1,0,1,1,1,0,33,20,1,0,1,52,40,20.3934707641602,48.784782409668,28.3913097381592,12,1089
2,0,0,0,0,1,0,0,27,17,0,1,1,52,40,14.7047004699707,44.103630065918,29.3989200592041,8,729
2,0,0,0,0,1,0,0,31,26,1,0,1,52,40,16.8038806915283,39.9052810668945,23.101390838623,12,961
2,0,1,0,1,1,1,0,29,19,0,1,1,40,35,10.9261999130249,34.0275917053223,23.101390838623,8,841
3,1,0,1,0,0,1,0,32,23,1,0,0,0,0,0,39.6638793945312,39.6638793945312,12,1024
2,0,0,0,1,0,0,0,35,19,0,1,1,52,35,12.1857004165649,36.1267509460449,23.9410610198975,12,1225
2,0,1,0,1,1,1,0,34,23,1,0,1,10,25,1.4799200296402,91.7548828125,90.2749404907227,12,1156
2,0,0,0,1,0,0,0,33,26,0,1,0,0,0,0,48.2914695739746,48.2914695739746,14,1089
2,0,0,0,1,0,0,0,35,18,1,0,1,52,40,18.9030513763428,53.4449424743652,34.541877746582,12,1225
3,1,0,1,0,0,1,0,31,20,1,0,1,12,20,1.68982994556427,56.27880859375,54.5890007019043,12,961
2,0,0,1,0,0,1,0,30,18,1,0,1,49,7,24.1509799957275,87.1366882324219,62.9856910705566,13,900
3,1,0,0,1,0,0,0,33,17,1,0,0,0,0,0,28.4647789001465,28.4647789001465,16,1089
2,0,0,1,0,0,1,0,30,17,0,1,0,0,0,0,54.5890007019043,54.5890007019043,12,900
2,0,0,0,0,1,0,0,28,21,1,0,0,0,0,0,56.2368392944336,56.2368392944336,12,784
3,1,0,1,0,0,1,0,28,18,0,1,0,0,0,0,41.9939422607422,41.9939422607422,9,784
3,1,0,1,0,0,1,0,35,21,0,1,1,52,99,17.433629989624,42.6341896057129,25.2005805969238,4,1225
3,1,0,0,1,0,0,0,29,23,0,1,1,48,25,12.6055307388306,32.9990005493164,20.3934707641602,12,841
2,0,1,0,1,1,1,0,26,22,0,1,1,52,40,10.5063600540161,50.4011611938477,39.8947830200195,11,676
2,0,0,0,0,1,0,0,33,24,0,1,1,40,40,7.56752014160156,37.3967514038086,29.8292503356934,12,1089
2,0,1,0,1,1,1,0,26,19,0,1,1,52,40,16.8038806915283,44.103630065918,27.2997493743896,10,676
2,0,1,0,1,1,1,0,32,23,0,1,1,52,40,39.8947830200195,79.7895660400391,39.8947830200195,12,1024
2,0,0,0,0,1,0,0,29,22,1,0,1,52,40,16.8038806915283,42.0044403076172,25.2005805969238,12,841
3,1,0,1,0,0,1,0,25,17,0,1,0,0,0,0,14.7047004699707,14.7047004699707,12,625
2,0,0,0,0,1,0,0,30,26,0,1,0,0,0,0,40.3985900878906,40.3985900878906,12,900
2,0,0,0,0,1,0,0,25,19,0,1,1,28,40,8.82701969146729,8.82701969146729,0,9,625
3,1,1,0,1,1,1,0,29,19,0,1,0,0,0,0,37.3442802429199,37.3442802429199,12,841
5,1,1,0,1,1,1,0,31,18,1,0,1,8,30,1.18603003025055,43.767749786377,42.5817184448242,12,961
2,0,0,0,1,0,0,0,27,21,0,1,0,0,0,0,7.14768028259277,7.14768028259277,12,729
2,0,1,0,1,1,1,0,31,26,0,1,1,12,40,3.2852098941803,3.92544984817505,0.640250027179718,13,961
2,0,0,0,0,1,0,0,33,23,0,1,0,0,0,0,64.2976608276367,64.2976608276367,13,1089
3,1,1,0,1,1,1,0,34,21,0,1,0,0,0,0,9.67719078063965,9.67719078063965,8,1156
2,0,0,1,0,0,1,0,29,20,0,1,0,0,0,0,16.3840503692627,16.3840503692627,12,841
2,0,0,1,0,0,1,0,30,23,0,1,1,52,20,14.2009105682373,68.7898864746094,54.5890007019043,12,900
3,1,1,0,1,1,1,0,24,15,0,1,0,0,0,0,14.7047004699707,14.7047004699707,8,576
2,0,0,1,0,0,1,0,27,16,0,1,1,24,35,5.25843000411987,18.6091690063477,13.3507404327393,11,729
2,0,0,0,0,1,0,0,35,20,0,1,0,0,0,0,4.83858966827393,4.83858966827393,11,1225
4,1,0,0,0,1,0,0,32,21,0,1,1,3,40,0.430329978466034,49.0366897583008,48.6063385009766,12,1024
2,0,0,0,0,1,0,0,23,19,0,1,1,52,40,10.5063600540161,49.4879989624023,38.9816284179688,8,529
3,1,1,0,1,1,1,0,33,18,0,1,0,0,0,0,57.6118087768555,57.6118087768555,7,1089
2,0,0,1,0,0,1,0,23,17,0,1,1,26,40,10.5063600540161,39.0760879516602,28.5697498321533,13,529
2,0,0,0,0,1,0,0,26,19,0,1,1,36,8,8.40719032287598,29.4094104766846,21.0022201538086,12,676
3,1,1,0,1,1,1,0,29,19,0,1,1,52,40,12.6055307388306,37.2918090820312,24.6862697601318,9,841
4,1,1,0,1,1,1,0,29,20,0,1,1,6,35,1.26999998092651,22.2722206115723,21.0022201538086,12,841
2,0,1,0,1,1,1,0,33,23,0,1,1,52,40,18.9030513763428,56.6986618041992,37.7955894470215,16,1089
2,0,1,0,1,1,1,0,29,20,0,1,1,27,28,17.1607303619385,111.298133850098,94.1374359130859,18,841
3,1,0,0,0,1,0,0,26,18,0,1,0,0,0,0,10.5063600540161,10.5063600540161,11,676
3,1,0,1,0,0,1,0,32,19,0,1,1,52,35,13.6551198959351,49.3515586853027,35.6964416503906,13,1024
4,1,1,0,1,1,1,0,23,18,1,0,0,0,0,0,21.0022201538086,21.0022201538086,11,529
2,0,0,0,1,0,0,0,31,26,0,1,0,0,0,0,18.5671901702881,18.5671901702881,13,961
2,0,0,0,1,0,0,0,27,21,0,1,1,40,40,26.2081699371338,81.5528793334961,55.3446922302246,12,729
3,1,1,0,1,1,1,0,27,18,0,1,0,0,0,0,29.1680202484131,29.1680202484131,0,729
2,0,0,1,0,0,1,0,22,17,1,0,0,0,0,0,0,0,10,484
2,0,0,0,1,0,0,0,27,23,1,0,1,50,10,4.20883989334106,46.2027816772461,41.9939422607422,12,729
3,1,1,0,1,1,1,0,30,23,0,1,0,0,0,0,55.2292518615723,55.2292518615723,12,900
2,0,0,0,0,1,0,0,34,26,0,1,1,52,35,18.5671901702881,78.4146347045898,59.8474426269531,15,1156
2,0,0,0,0,1,0,0,30,25,0,1,1,8,40,2.52950000762939,31.9389190673828,29.4094104766846,9,900
5,1,1,0,1,1,1,0,33,18,0,1,0,0,0,0,55.2292518615723,55.2292518615723,8,1089
2,0,0,1,0,0,1,0,31,19,0,1,0,0,0,0,36.8824691772461,36.8824691772461,12,961
3,1,0,0,0,1,0,0,25,18,0,1,0,0,0,0,39.6953392028809,39.6953392028809,10,625
4,1,0,1,0,0,1,0,28,17,0,1,0,0,0,0,29.3989200592041,29.3989200592041,13,784
2,0,0,0,0,1,0,0,28,23,1,0,1,52,40,16.8038806915283,48.3019676208496,31.4980907440186,12,784
2,0,1,0,1,1,1,0,31,20,1,0,1,52,40,22.9334697723389,41.500659942627,18.5671901702881,12,961
2,0,1,0,1,1,1,0,35,26,1,0,1,44,35,32.1278381347656,99.1229400634766,66.9950637817383,16,1225
3,1,0,0,1,0,0,0,27,16,0,1,1,52,40,11.115119934082,53.9172515869141,42.8021278381348,8,729
2,0,0,0,1,0,0,0,31,20,1,0,1,40,48,39.6848793029785,82.2665634155273,42.5817184448242,12,961
2,0,0,0,1,0,0,0,30,22,1,0,1,52,38,30.0286693572998,66.7746887207031,36.7460327148438,14,900
3,1,0,0,0,1,0,0,33,18,1,0,1,24,40,8.575119972229,40.2411613464355,31.6660289764404,11,1089
2,0,1,0,1,1,1,0,25,18,0,1,0,0,0,0,28.9790802001953,28.9790802001953,6,625
2,0,1,0,1,1,1,0,32,22,0,1,0,0,0,0,42.4242820739746,42.4242820739746,8,1024
2,0,0,1,0,0,1,0,23,20,1,0,0,0,0,0,37.7955894470215,37.7955894470215,12,529
3,1,0,1,0,0,1,0,32,19,1,0,1,17,40,7.35760021209717,34.657341003418,27.2997493743896,13,1024
4,1,0,0,0,1,0,0,32,19,0,1,1,51,40,18.9660301208496,88.3856887817383,69.4196319580078,12,1024
2,0,0,0,0,1,0,0,33,21,1,0,1,48,38,29.3989200592041,72.9882507324219,43.5893096923828,14,1089
2,0,0,1,0,0,1,0,29,22,1,0,1,50,40,23.101390838623,73.4920654296875,50.3906593322754,12,841
3,1,0,0,1,0,0,0,35,17,1,0,1,52,40,21.0022201538086,56.6986618041992,35.6964416503906,10,1225
2,0,1,0,1,1,1,0,35,20,1,0,1,52,35,37.7955894470215,157.438003540039,119.642379760742,16,1225
3,1,0,0,1,0,0,0,35,17,1,0,1,52,40,21.0022201538086,112.347747802734,91.3454971313477,12,1225
2,0,0,0,1,0,0,0,33,26,1,1,1,52,40,33.5972518920898,90.2854385375977,56.688159942627,16,1089
2,0,0,0,0,1,0,0,33,27,0,1,0,0,0,0,41.7840309143066,41.7840309143066,12,1089
3,1,0,0,0,1,0,0,26,15,1,0,0,0,0,0,36.1162490844727,36.1162490844727,12,676
3,1,0,0,0,1,0,0,31,19,0,1,0,0,0,0,68.5274963378906,68.5274963378906,12,961
2,0,1,0,1,1,1,0,27,21,1,0,1,52,38,25.2005805969238,54.5994987487793,29.3989200592041,15,729
2,0,0,1,0,0,1,0,32,23,0,1,0,0,0,0,42.6341896057129,42.6341896057129,12,1024
2,0,0,0,0,1,0,0,30,23,0,1,0,0,0,0,54.5890007019043,54.5890007019043,14,900
2,0,0,0,1,0,0,0,32,25,1,0,1,10,6,2.12015986442566,54.6100006103516,53.5499114990234,13,1024
2,0,0,0,1,0,0,0,32,19,0,1,1,52,40,18.9030513763428,50.4011611938477,31.4980907440186,12,1024
2,0,0,0,0,1,0,0,31,19,0,1,0,0,0,0,35.4445304870605,35.4445304870605,12,961
2,0,0,0,1,0,0,0,29,17,0,1,0,0,0,0,48.3649406433105,48.3649406433105,9,841
2,0,0,0,0,1,0,0,35,19,0,1,0,0,0,0,73.6285018920898,73.6285018920898,10,1225
2,0,0,1,0,0,1,0,32,22,0,1,0,0,0,0,73.481559753418,73.481559753418,12,1024
