e401k,inc,marr,male,age,fsize,nettfa,p401k,pira,incsq,agesq
0,16.200000762939453,1,0,46,5,-69.30000305175781,0,0,262.4400329589844,2116
1,38.30699920654297,0,0,63,1,178.93499755859375,1,1,1467.4261474609375,3969
0,28.649999618530273,0,0,50,2,9.800000190734863,0,0,820.8224487304688,2500
1,47.75400161743164,1,0,39,7,-3.253000020980835,1,0,2280.444580078125,1521
0,12.963000297546387,0,1,35,1,0.004999999888241291,0,0,168.0393829345703,1225
0,27.030000686645508,0,1,25,1,0.0,0,0,730.6209106445312,625
1,14.850000381469727,0,1,60,1,2.7990000247955322,1,0,220.5225067138672,3600
0,22.350000381469727,0,0,35,1,2.180000066757202,0,0,499.52252197265625,1225
0,28.799999237060547,0,1,29,1,1.0,0,0,829.43994140625,841
0,65.25900268554688,1,0,31,2,17.52899932861328,0,1,4258.7373046875,961
0,27.740999221801758,0,0,36,1,1.8530000448226929,0,0,769.5630493164062,1296
0,44.20500183105469,1,0,26,2,3.440999984741211,0,0,1954.0821533203125,676
1,66.16500091552734,1,0,39,4,71.427001953125,1,0,4377.80712890625,1521
0,14.064000129699707,0,0,41,1,10.899999618530273,0,1,197.7960968017578,1681
0,13.199999809265137,0,0,52,4,0.6000000238418579,0,0,174.239990234375,2704
1,42.6150016784668,0,0,41,3,20.0,1,1,1816.038330078125,1681
0,41.279998779296875,1,0,35,4,1.4730000495910645,0,0,1704.038330078125,1225
0,13.260000228881836,0,0,28,2,0.0,0,0,175.82760620117188,784
0,51.45000076293945,0,1,25,2,7.499000072479248,0,0,2647.1025390625,625
0,43.47600173950195,1,0,31,4,-0.05000000074505806,0,0,1890.1627197265625,961
0,30.014999389648438,0,0,27,1,-2.8499999046325684,0,0,900.9002075195312,729
1,39.59700012207031,1,0,36,4,45.597999572753906,1,0,1567.92236328125,1296
1,114.572998046875,1,0,56,3,49.0989990234375,0,1,13126.9716796875,3136
1,29.850000381469727,1,0,64,2,12.418000221252441,1,0,891.0225219726562,4096
0,54.74399948120117,1,1,30,4,0.25,0,0,2996.905517578125,900
1,17.547000885009766,0,1,48,2,94.05000305175781,1,1,307.8972473144531,2304
1,93.35700225830078,0,1,29,1,6.329999923706055,1,0,8715.5302734375,841
1,15.755999565124512,1,0,34,3,18.309999465942383,1,0,248.25152587890625,1156
1,38.13600158691406,1,0,36,4,39.40999984741211,1,0,1454.3546142578125,1296
0,28.031999588012695,0,1,34,1,-8.75,0,0,785.7930297851562,1156
0,50.34600067138672,1,0,31,4,7.300000190734863,0,0,2534.7197265625,961
1,46.59299850463867,0,0,44,1,5.099999904632568,1,0,2170.907470703125,1936
0,20.83799934387207,0,0,52,1,3.549999952316284,0,0,434.22222900390625,2704
0,50.15399932861328,0,1,44,1,10.89900016784668,0,1,2515.423583984375,1936
1,53.736000061035156,1,0,40,5,21.549999237060547,1,0,2887.5576171875,1600
0,68.89800262451172,1,0,29,4,2.3989999294281006,0,0,4746.9345703125,841
1,71.3759994506836,1,0,42,4,4.75,1,0,5094.533203125,1764
1,69.77999877929688,1,0,46,5,47.597999572753906,1,1,4869.248046875,2116
1,164.0970001220703,1,0,36,2,523.5349731445312,1,1,26927.826171875,1296
0,25.844999313354492,0,1,31,1,0.0,0,0,667.9639892578125,961
1,39.32699966430664,0,1,35,1,7.0,1,0,1546.6129150390625,1225
1,50.52000045776367,1,1,31,3,-1.1109999418258667,0,0,2552.2705078125,961
0,53.66400146484375,1,0,32,2,1.5,0,0,2879.824951171875,1024
1,14.678999900817871,0,0,41,1,-1.5800000429153442,0,0,215.47303771972656,1681
0,31.823999404907227,1,1,28,5,-11.0,0,0,1012.7669677734375,784
0,15.329999923706055,0,1,34,1,0.5,0,0,235.00889587402344,1156
0,10.694999694824219,1,1,31,5,-3.2699999809265137,0,0,114.38301849365234,961
0,21.891000747680664,1,1,28,5,-11.399999618530273,0,0,479.2159118652344,784
1,36.209999084472656,1,0,50,2,20.799999237060547,1,0,1311.1640625,2500
1,67.48799896240234,1,0,59,4,19.5,1,0,4554.6298828125,3481
1,33.999000549316406,0,1,30,1,3.180000066757202,1,0,1155.9320068359375,900
1,43.047000885009766,0,0,29,1,13.059000015258789,1,0,1853.0443115234375,841
1,20.520000457763672,0,0,53,2,-2.2899999618530273,1,1,421.0704040527344,2809
1,58.16400146484375,1,0,37,3,5.300000190734863,1,0,3383.051025390625,1369
0,35.547000885009766,1,0,63,3,30.591999053955078,0,1,1263.5892333984375,3969
0,19.260000228881836,1,0,57,3,13.0,0,0,370.9476013183594,3249
1,34.54499816894531,1,0,50,2,50.24800109863281,1,0,1193.35693359375,2500
1,45.069000244140625,0,0,43,1,-6.400000095367432,0,0,2031.21484375,1849
1,33.08399963378906,1,1,34,4,18.0,1,0,1094.551025390625,1156
0,14.039999961853027,0,1,34,1,-0.20000000298023224,0,0,197.12159729003906,1156
0,37.391998291015625,1,0,43,6,10.800000190734863,0,1,1398.1614990234375,1849
1,17.760000228881836,0,0,34,1,7.506999969482422,1,0,315.4176025390625,1156
0,30.045000076293945,1,0,52,4,-5.900000095367432,0,1,902.7020263671875,2704
0,33.10499954223633,1,1,34,5,0.07500000298023224,0,0,1095.9410400390625,1156
0,30.030000686645508,0,1,51,3,18.700000762939453,0,1,901.8009643554688,2601
0,13.218000411987305,0,0,62,2,0.04500000178813934,0,0,174.7155303955078,3844
0,26.26799964904785,1,0,25,3,0.0,0,0,690.0078125,625
1,28.659000396728516,1,0,30,3,4.0,0,0,821.3383178710938,900
0,13.116000175476074,1,0,31,7,0.5,0,0,172.0294647216797,961
0,19.763999938964844,0,0,63,6,1.0,0,0,390.6156921386719,3969
0,81.07499694824219,1,0,35,3,57.5,0,1,6573.1552734375,1225
0,36.599998474121094,0,0,25,1,10.99899959564209,0,0,1339.5599365234375,625
1,91.20899963378906,1,0,34,2,82.66500091552734,1,1,8319.08203125,1156
0,28.89299964904785,1,0,52,3,8.350000381469727,0,0,834.805419921875,2704
0,47.801998138427734,1,0,33,6,11.699999809265137,0,0,2285.031005859375,1089
1,40.766998291015625,1,0,54,2,28.246999740600586,1,1,1661.9481201171875,2916
1,54.62699890136719,0,0,44,1,62.198001861572266,1,1,2984.109130859375,1936
1,16.860000610351562,1,0,46,4,4.0,1,0,284.2596130371094,2116
1,46.46699905395508,1,0,36,3,4.599999904632568,1,0,2159.181884765625,1296
0,47.39099884033203,1,0,32,3,-2.0,0,0,2245.90673828125,1024
0,12.932999610900879,0,0,27,2,0.9879999756813049,0,0,167.26248168945312,729
1,19.413000106811523,0,0,34,1,1.3029999732971191,1,0,376.86456298828125,1156
0,16.194000244140625,0,0,29,3,0.009999999776482582,0,0,262.2456359863281,841
0,48.060001373291016,1,0,28,4,4.199999809265137,0,1,2309.763671875,784
1,39.165000915527344,1,0,40,4,2.7179999351501465,1,0,1533.8973388671875,1600
0,37.608001708984375,0,0,26,1,-18.0,0,0,1414.36181640625,676
0,44.85300064086914,1,1,31,4,-3.5299999713897705,0,0,2011.7916259765625,961
0,11.394000053405762,0,0,62,1,-0.026000000536441803,0,0,129.8232421875,3844
0,39.97800064086914,0,0,53,1,28.0,0,1,1598.240478515625,2809
1,52.520999908447266,1,0,54,4,-8.947999954223633,0,0,2758.455322265625,2916
1,81.69000244140625,1,0,57,4,98.9000015258789,1,1,6673.25634765625,3249
0,59.9010009765625,1,0,27,2,13.5,0,1,3588.1298828125,729
0,21.07200050354004,1,0,60,2,2.5999999046325684,0,0,444.0292053222656,3600
1,55.30500030517578,1,0,36,3,17.5,1,1,3058.64306640625,1296
1,55.814998626708984,1,0,40,4,54.099998474121094,1,1,3115.31396484375,1600
1,43.28099822998047,1,0,31,3,9.550000190734863,1,1,1873.2447509765625,961
0,34.91999816894531,1,0,61,2,10.0,0,0,1219.40625,3721
1,69.13800048828125,1,0,43,3,9.0,1,0,4780.06298828125,1849
1,58.5,0,1,31,1,27.0,1,0,3422.25,961
1,46.86899948120117,1,0,44,2,20.600000381469727,1,1,2196.703125,1936
1,63.26100158691406,1,0,59,3,-31.5,1,0,4001.954345703125,3481
0,72.1050033569336,1,0,42,4,15.199999809265137,0,0,5199.13134765625,1764
0,27.492000579833984,1,0,25,5,16.600000381469727,0,1,755.8101196289062,625
1,36.22200012207031,1,0,47,5,-2.6059999465942383,1,0,1312.0333251953125,2209
1,22.04400062561035,1,0,44,4,9.64900016784668,1,0,485.9379577636719,1936
0,25.224000930786133,1,0,32,4,-3.799999952316284,0,0,636.250244140625,1024
0,18.075000762939453,0,0,27,3,4.638000011444092,0,1,326.7056579589844,729
1,26.301000595092773,1,0,54,2,3.871999979019165,1,0,691.7426147460938,2916
0,15.588000297546387,0,0,59,1,15.574999809265137,0,0,242.98574829101562,3481
0,46.39799880981445,1,0,30,4,1.3839999437332153,0,0,2152.7744140625,900
0,47.19300079345703,1,0,57,2,-86.5,0,0,2227.179443359375,3249
0,11.625,0,0,26,1,4.409999847412109,0,0,135.140625,676
0,19.926000595092773,0,1,25,1,-10.300000190734863,0,0,397.0455017089844,625
1,75.61199951171875,1,0,52,2,6.699999809265137,1,0,5717.17431640625,2704
1,90.25800323486328,1,0,59,2,242.14999389648438,1,1,8146.50732421875,3481
1,40.388999938964844,1,0,56,2,-6.059999942779541,1,0,1631.2713623046875,3136
1,74.09100341796875,1,0,61,3,40.5,1,1,5489.4765625,3721
1,56.77799987792969,1,0,40,4,25.298999786376953,0,1,3223.7412109375,1600
0,30.075000762939453,1,0,33,3,4.5,0,0,904.5056762695312,1089
1,40.20000076293945,1,1,47,3,60.02399826049805,1,0,1616.0400390625,2209
1,47.61600112915039,0,1,38,3,11.0,1,0,2267.283447265625,1444
1,58.715999603271484,1,0,59,2,4.599999904632568,1,1,3447.568603515625,3481
0,27.035999298095703,1,0,31,4,-0.5400000214576721,0,0,730.9452514648438,961
1,46.88999938964844,1,0,44,4,43.5,1,1,2198.672119140625,1936
0,42.33000183105469,1,0,36,5,3.4000000953674316,0,1,1791.8291015625,1296
1,53.89500045776367,1,1,54,2,69.6989974975586,1,1,2904.671142578125,2916
1,23.802000045776367,1,0,37,3,-1.899999976158142,0,0,566.5352172851562,1369
1,70.39199829101562,1,0,52,2,27.332000732421875,1,1,4955.033203125,2704
1,41.81399917602539,1,0,45,5,14.0,1,1,1748.4105224609375,2025
1,33.47100067138672,1,0,58,3,7.348999977111816,1,0,1120.307861328125,3364
0,26.732999801635742,1,0,64,2,11.53499984741211,0,0,714.6532592773438,4096
1,35.42399978637695,1,0,52,3,53.749000549316406,0,0,1254.8597412109375,2704
0,32.07600021362305,0,1,54,3,-14.57800006866455,0,0,1028.8697509765625,2916
0,40.31999969482422,1,0,54,6,-5.300000190734863,0,0,1625.702392578125,2916
1,17.496000289916992,0,0,51,3,3.760999917984009,1,0,306.1100158691406,2601
1,27.68400001525879,1,0,62,2,5.545000076293945,0,1,766.4038696289062,3844
1,36.40800094604492,1,0,32,2,4.5,1,0,1325.54248046875,1024
0,13.770000457763672,0,0,28,1,0.05000000074505806,0,0,189.6129150390625,784
0,25.89900016784668,0,1,29,1,-2.88100004196167,0,0,670.7582397460938,841
1,34.518001556396484,1,0,26,3,3.880000114440918,1,0,1191.492431640625,676
1,46.13999938964844,1,0,52,2,1.9980000257492065,0,0,2128.899658203125,2704
1,28.469999313354492,1,0,35,6,-1.7999999523162842,0,0,810.5408325195312,1225
0,11.024999618530273,1,0,27,3,-34.38199996948242,0,0,121.55061340332031,729
0,51.40800094604492,1,0,34,2,14.99899959564209,0,0,2642.782470703125,1156
0,35.34000015258789,1,0,53,3,30.798999786376953,0,0,1248.9156494140625,2809
0,20.97599983215332,0,0,58,1,41.499000549316406,0,0,439.9925537109375,3364
1,76.7040023803711,1,0,31,2,11.5,1,0,5883.50390625,961
0,40.04100036621094,0,0,52,3,24.65399932861328,0,0,1603.28173828125,2704
1,60.88199996948242,1,0,38,4,25.36400032043457,1,1,3706.617919921875,1444
0,35.178001403808594,1,0,39,5,2.6989998817443848,0,1,1237.4918212890625,1521
1,44.50199890136719,1,0,37,4,44.14799880981445,1,0,1980.4278564453125,1369
1,45.689998626708984,1,0,39,5,2.0999999046325684,0,1,2087.575927734375,1521
1,71.06099700927734,1,0,33,5,6.400000095367432,0,0,5049.66552734375,1089
0,26.621999740600586,1,0,53,3,-0.800000011920929,0,0,708.7308959960938,2809
0,22.229999542236328,1,0,48,6,2.999000072479248,0,1,494.1728820800781,2304
0,40.895999908447266,1,0,40,5,4.257999897003174,0,0,1672.4827880859375,1600
0,56.97600173950195,1,0,47,3,10.99899959564209,0,0,3246.264892578125,2209
0,54.584999084472656,1,0,46,4,23.948999404907227,0,1,2979.522216796875,2116
0,54.722999572753906,1,1,43,3,4.949999809265137,0,1,2994.606689453125,1849
0,31.575000762939453,1,1,58,2,54.70000076293945,0,0,996.9806518554688,3364
0,33.09000015258789,1,0,61,2,17.395999908447266,0,1,1094.9481201171875,3721
0,37.667999267578125,1,0,37,3,-4.974999904632568,0,0,1418.878173828125,1369
1,75.05699920654297,0,1,37,1,68.4229965209961,1,1,5633.55322265625,1369
0,28.14299964904785,1,0,38,4,0.20000000298023224,0,0,792.0284423828125,1444
1,22.982999801635742,0,0,64,2,4.400000095367432,1,1,528.21826171875,4096
1,64.03800201416016,1,0,36,4,-3.4000000953674316,0,0,4100.86572265625,1296
0,34.31999969482422,1,0,55,3,52.5,0,1,1177.8624267578125,3025
0,62.43600082397461,0,1,34,1,15.0,0,0,3898.254150390625,1156
0,21.030000686645508,1,0,49,6,-1.1360000371932983,0,0,442.26092529296875,2401
0,20.64299964904785,1,0,56,4,8.850000381469727,0,0,426.1334228515625,3136
1,40.95899963378906,1,0,55,3,14.255999565124512,1,1,1677.6396484375,3025
0,32.39400100708008,0,0,37,3,33.599998474121094,0,0,1049.371337890625,1369
0,21.524999618530273,0,1,36,1,-2.6700000762939453,0,1,463.32562255859375,1296
1,52.59000015258789,1,0,49,2,14.5,1,0,2765.7080078125,2401
0,14.3100004196167,0,1,26,1,0.6000000238418579,0,0,204.77610778808594,676
0,24.899999618530273,0,1,26,2,0.2549999952316284,0,0,620.010009765625,676
1,83.61000061035156,1,0,29,2,30.200000762939453,1,1,6990.63232421875,841
1,54.84000015258789,1,0,43,4,6.7779998779296875,1,0,3007.425537109375,1849
0,75.16200256347656,1,0,51,2,27.298999786376953,0,1,5649.32666015625,2601
0,29.621999740600586,0,0,40,2,10.39900016784668,0,1,877.462890625,1600
0,30.49799919128418,0,0,50,1,-0.5759999752044678,0,0,930.1279296875,2500
1,39.060001373291016,0,0,45,2,10.42300033569336,1,0,1525.6837158203125,2025
0,41.03099822998047,0,1,29,1,2.799999952316284,0,0,1683.5428466796875,841
0,30.542999267578125,0,1,48,1,47.38399887084961,0,0,932.8748168945312,2304
0,39.6510009765625,0,0,48,2,1.4989999532699585,0,0,1572.201904296875,2304
0,40.512001037597656,1,0,49,3,-0.7900000214576721,0,0,1641.22216796875,2401
0,19.250999450683594,1,0,36,3,-4.500999927520752,0,0,370.6009826660156,1296
0,37.1609992980957,1,0,30,2,21.356000900268555,0,0,1380.9398193359375,900
1,89.98799896240234,1,0,58,2,99.3290023803711,1,1,8097.83984375,3364
1,69.63600158691406,1,0,36,4,90.14900207519531,1,0,4849.1728515625,1296
0,25.80299949645996,0,1,29,1,21.198999404907227,0,0,665.7947998046875,841
0,22.194000244140625,1,0,38,2,11.098999977111816,0,1,492.5736389160156,1444
0,86.76000213623047,1,0,34,4,46.66899871826172,0,1,7527.2978515625,1156
1,45.46799850463867,1,0,44,7,-4.150000095367432,0,0,2067.3388671875,1936
1,49.35900115966797,1,0,51,2,13.5,1,0,2436.31103515625,2601
0,43.35599899291992,0,0,57,2,11.732999801635742,0,0,1879.74267578125,3249
1,31.290000915527344,1,0,54,4,73.4990005493164,1,0,979.0641479492188,2916
1,50.61000061035156,1,0,41,3,7.609000205993652,1,0,2561.3720703125,1681
0,19.20599937438965,1,0,29,5,-4.135000228881836,0,0,368.87042236328125,841
0,15.045000076293945,1,0,36,7,-5.85099983215332,0,0,226.35202026367188,1296
1,27.231000900268555,0,0,42,1,-1.899999976158142,0,0,741.5274047851562,1764
1,30.510000228881836,0,1,38,2,7.28000020980835,1,0,930.860107421875,1444
1,51.779998779296875,1,0,34,4,73.4000015258789,1,0,2681.168212890625,1156
0,21.582000732421875,0,0,28,1,-3.2899999618530273,0,0,465.7827453613281,784
1,41.606998443603516,1,0,42,3,-1.7200000286102295,1,1,1731.142333984375,1764
0,23.850000381469727,1,0,27,3,-12.006999969482422,0,0,568.822509765625,729
0,28.089000701904297,0,0,31,1,0.800000011920929,0,0,788.991943359375,961
1,13.824000358581543,1,0,36,6,-3.1429998874664307,1,0,191.1029815673828,1296
0,15.668999671936035,1,0,28,5,0.14900000393390656,0,0,245.51754760742188,784
0,12.164999961853027,1,0,48,5,-0.3659999966621399,0,0,147.9872283935547,2304
0,41.694000244140625,1,0,36,2,-1.7000000476837158,0,0,1738.3896484375,1296
0,28.049999237060547,1,0,37,6,-2.200000047683716,0,0,786.8024291992188,1369
0,19.979999542236328,1,0,30,5,0.019999999552965164,0,0,399.20037841796875,900
1,63.4379997253418,1,0,48,4,22.538000106811523,1,1,4024.3798828125,2304
1,57.19200134277344,0,0,39,1,78.0,0,1,3270.925048828125,1521
0,19.04400062561035,0,0,40,4,0.019999999552965164,0,0,362.6739501953125,1600
1,19.649999618530273,0,0,33,2,-7.4019999504089355,1,0,386.12249755859375,1089
1,17.11199951171875,0,0,46,2,0.3499999940395355,0,0,292.8205261230469,2116
0,18.09000015258789,1,1,27,5,-0.7009999752044678,0,0,327.24810791015625,729
0,13.776000022888184,0,0,59,1,13.496999740600586,0,0,189.77818298339844,3481
1,48.79800033569336,1,1,27,1,-2.450000047683716,0,0,2381.244873046875,729
1,60.266998291015625,1,0,55,3,14.600000381469727,1,0,3632.111083984375,3025
0,86.27999877929688,1,1,32,4,15.800000190734863,0,0,7444.23828125,1024
0,13.182000160217285,1,0,25,3,0.4819999933242798,0,0,173.76512145996094,625
1,24.315000534057617,1,0,32,3,-5.184000015258789,0,0,591.21923828125,1024
1,77.13300323486328,1,0,29,2,3.950000047683716,1,0,5949.5,841
1,27.753000259399414,0,1,30,1,4.349999904632568,1,0,770.22900390625,900
0,36.09000015258789,1,0,26,2,-6.400000095367432,0,0,1302.4881591796875,676
0,61.862998962402344,1,0,39,6,15.050000190734863,0,1,3827.03076171875,1521
0,42.80099868774414,1,0,28,2,3.9000000953674316,0,0,1831.925537109375,784
0,16.302000045776367,1,0,25,6,-1.190000057220459,0,0,265.7552185058594,625
1,28.31999969482422,1,0,38,3,-1.0,0,0,802.0223999023438,1444
0,28.29599952697754,1,0,48,2,1.0980000495910645,0,0,800.66357421875,2304
0,15.87600040435791,1,0,34,8,0.013000000268220901,0,0,252.04739379882812,1156
0,28.781999588012695,1,0,35,5,-15.5649995803833,0,0,828.4035034179688,1225
0,13.20300006866455,0,1,42,1,-3.0,0,0,174.3192138671875,1764
1,62.43000030517578,1,0,28,3,91.9000015258789,1,1,3897.5048828125,784
1,39.62699890136719,1,0,36,3,22.483999252319336,1,0,1570.299072265625,1296
1,20.399999618530273,0,0,25,4,0.4000000059604645,0,0,416.15997314453125,625
0,25.250999450683594,1,0,50,4,0.0989999994635582,0,0,637.6129760742188,2500
0,17.13599967956543,0,0,40,4,0.0,0,0,293.6424865722656,1600
1,54.3390007019043,1,0,27,2,4.943999767303467,1,0,2952.72705078125,729
0,58.31999969482422,1,0,40,3,-0.10000000149011612,0,0,3401.222412109375,1600
0,12.75,0,0,28,4,0.3499999940395355,0,0,162.5625,784
0,40.577999114990234,1,0,50,2,46.849998474121094,0,1,1646.573974609375,2500
0,15.552000045776367,0,0,32,5,-0.20499999821186066,0,0,241.8647003173828,1024
0,78.54900360107422,1,0,36,2,-11.270000457763672,0,0,6169.94580078125,1296
0,19.3799991607666,0,1,25,1,0.0,0,0,375.5843811035156,625
0,41.790000915527344,1,0,63,2,145.72000122070312,0,1,1746.4041748046875,3969
1,57.47999954223633,1,0,38,4,31.847999572753906,1,1,3303.950439453125,1444
1,44.172000885009766,1,0,50,5,18.85300064086914,1,1,1951.1656494140625,2500
1,21.215999603271484,0,1,55,1,29.121999740600586,0,1,450.11865234375,3025
0,40.79999923706055,0,0,39,1,0.5249999761581421,0,0,1664.639892578125,1521
1,32.073001861572266,1,0,52,5,-9.357999801635742,0,0,1028.677490234375,2704
0,11.399999618530273,0,0,36,2,0.0,0,0,129.95999145507812,1296
1,89.31900024414062,1,0,37,7,2.5,0,0,7977.8837890625,1369
0,50.54999923706055,1,0,38,6,-2.890000104904175,0,0,2555.302490234375,1444
1,54.486000061035156,1,0,53,2,2.999000072479248,0,0,2968.72412109375,2809
0,32.595001220703125,1,0,48,4,1.0199999809265137,0,0,1062.43408203125,2304
0,24.04800033569336,0,0,36,1,12.9399995803833,0,1,578.3063354492188,1296
1,18.836999893188477,0,1,35,1,0.7490000128746033,0,0,354.8325500488281,1225
0,68.22000122070312,1,0,61,2,20.600000381469727,0,1,4653.96875,3721
0,12.015000343322754,0,1,40,1,-1.7419999837875366,0,0,144.3602294921875,1600
0,25.10700035095215,1,0,47,2,3.9489998817443848,0,0,630.3614501953125,2209
1,51.64500045776367,0,1,45,2,5.520999908447266,0,0,2667.2060546875,2025
0,35.034000396728516,1,0,44,4,-12.970000267028809,0,0,1227.3812255859375,1936
0,19.95599937438965,1,0,51,3,2.9049999713897705,0,0,398.2419128417969,2601
0,24.231000900268555,1,0,37,4,-1.399999976158142,0,0,587.1414184570312,1369
0,63.97200012207031,1,0,55,2,136.10000610351562,0,1,4092.416748046875,3025
1,57.33000183105469,1,0,39,4,2.5,0,0,3286.72900390625,1521
0,28.89299964904785,1,0,55,4,16.799999237060547,0,0,834.805419921875,3025
0,28.017000198364258,1,0,64,2,66.80799865722656,0,1,784.9522705078125,4096
0,46.63199996948242,1,0,50,2,20.299999237060547,0,0,2174.54345703125,2500
1,59.1870002746582,1,0,35,3,-9.704999923706055,1,0,3503.10107421875,1225
1,29.121000289916992,1,0,41,4,1.399999976158142,1,0,848.0326538085938,1681
0,28.152000427246094,1,0,45,3,0.0,0,0,792.53515625,2025
1,52.92300033569336,0,0,30,1,-9.0,0,0,2800.843994140625,900
0,14.460000038146973,1,0,58,2,2.0,0,0,209.0915985107422,3364
1,50.367000579833984,1,0,29,5,18.825000762939453,1,1,2536.834716796875,841
0,101.94599914550781,1,0,49,6,9.199000358581543,0,0,10392.986328125,2401
1,13.770000457763672,0,0,45,8,2.299999952316284,1,0,189.6129150390625,2025
1,23.481000900268555,0,0,31,2,6.441999912261963,0,0,551.357421875,961
0,24.059999465942383,0,0,33,1,1.5,0,0,578.883544921875,1089
0,20.573999404907227,0,1,52,1,0.0,0,0,423.2894592285156,2704
1,35.327999114990234,1,0,37,6,66.67400360107422,1,1,1248.0675048828125,1369
