husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,expersq,nwifeinc,inlf,hrwage,lwage
34,1,385,12,0,0,44,0,235.0,24,0,12,0,0,32500.0,16,6,0,42,36,20.280000686645508,1,5.595238208770752,1.7219159603118896
27,0,340,13,0,0,50,0,408.0,26,0,14,0,0,27500.0,8,6,1,40,36,6.283999919891357,1,10.199999809265137,2.3223876953125
48,,0,12,0,0,0,0,520.0,49,0,12,0,1,32500.0,30,31,0,0,961,5.460000038146973,0,,
32,0,520,10,0,0,40,1,0.0,34,0,12,0,,32500.0,16,16,0,0,256,32.5,0,,
48,0,950,17,0,0,45,1,730.0,46,0,16,0,1,67500.0,25,24,0,45,576,29.540000915527344,1,16.22222137451172,2.786381959915161
50,1,209,12,0,0,20,0,385.0,45,0,14,0,0,0.0,32,25,0,0,625,0.0,0,,
40,1,240,16,0,0,40,1,0.0,42,0,12,0,,45000.0,18,24,0,0,576,45.0,0,,
31,,0,12,0,0,60,0,250.0,30,0,12,0,0,37500.0,13,12,1,40,144,24.5,1,6.25,1.8325815200805664
48,,0,12,0,0,0,0,0.0,47,0,12,0,,27500.0,30,29,0,0,841,27.5,0,,
31,,0,16,0,0,50,0,1100.0,31,0,18,0,1,3000.0,9,7,0,40,49,0.0,1,27.5,3.3141860961914062
26,0,750,14,0,0,40,1,394.0,25,0,11,0,0,55000.0,6,8,0,40,64,34.512001037597656,1,9.850000381469727,2.2874715328216553
57,0,750,16,0,0,50,0,905.0,54,0,18,0,0,112500.0,35,30,0,50,900,65.44000244140625,1,18.100000381469727,2.895911931991577
50,1,740,18,0,0,40,1,880.0,46,0,16,0,1,67500.0,26,24,0,40,576,21.739999771118164,1,22.0,3.0910425186157227
54,1,673,17,0,0,60,0,550.0,53,0,16,0,1,112500.0,31,31,0,50,961,83.9000015258789,1,11.0,2.397895336151123
26,0,500,13,0,1,48,0,425.0,22,0,14,0,0,45000.0,7,2,0,40,4,22.899999618530273,1,10.625,2.3632097244262695
45,0,1300,16,0,0,40,1,225.0,42,0,14,0,1,112500.0,23,22,0,35,484,100.80000305175781,1,6.4285712242126465,1.8607523441314697
40,0,600,12,0,0,55,0,0.0,38,0,12,0,,3000.0,22,20,1,0,400,3.0,0,,
40,0,480,13,0,0,34,0,865.0,44,0,18,0,1,67500.0,21,20,0,40,400,22.520000457763672,1,21.625,3.073850154876709
31,0,850,16,0,0,20,0,71.0,36,0,12,0,0,112500.0,9,18,0,10,324,108.80799865722656,1,7.099999904632568,1.9600948095321655
39,1,680,12,0,1,40,0,0.0,31,0,16,0,,32500.0,21,9,1,0,81,32.5,0,,
26,0,325,16,0,0,41,0,442.0,28,0,16,0,0,45000.0,4,6,0,50,36,22.016000747680664,1,8.84000015258789,2.1792869567871094
34,0,800,12,0,0,56,0,0.0,34,0,14,0,,37500.0,16,14,1,0,196,37.5,0,,
29,1,700,12,0,0,45,0,700.0,23,0,12,0,1,67500.0,11,5,1,40,25,31.100000381469727,1,17.5,2.862200975418091
34,0,900,12,0,0,45,1,240.0,32,0,12,0,0,45000.0,16,14,0,40,196,32.52000045776367,1,6.0,1.7917594909667969
58,0,600,16,0,0,40,0,0.0,56,0,12,0,,45000.0,36,38,0,0,1444,45.0,0,,
56,,0,12,0,0,40,0,195.0,50,0,12,0,0,67500.0,38,32,0,30,1024,57.36000061035156,1,6.5,1.8718022108078003
36,,0,16,0,0,50,0,0.0,37,0,14,0,,45000.0,14,17,1,0,289,45.0,0,,
41,,0,10,0,0,0,0,255.0,44,0,10,0,0,27500.0,25,28,0,36,784,14.239999771118164,1,7.083333492279053,1.9577445983886719
42,0,1300,16,0,0,40,1,275.0,38,0,12,0,0,112500.0,20,20,0,25,400,98.19999694824219,1,11.0,2.397895336151123
44,1,1320,12,0,0,55,1,0.0,44,0,12,0,,45000.0,26,26,0,0,676,45.0,0,,
29,0,585,12,0,0,60,0,320.0,26,0,14,0,0,45000.0,11,6,1,40,36,28.360000610351562,1,8.0,2.079441547393799
39,1,720,12,0,0,53,0,304.0,38,0,12,0,0,55000.0,21,20,1,40,400,39.19200134277344,1,7.599999904632568,2.0281481742858887
39,0,260,12,0,0,40,1,54.0,36,0,15,0,0,17500.0,21,15,0,12,225,14.692000389099121,1,4.5,1.504077434539795
51,,0,8,0,1,0,0,250.0,39,0,9,1,0,13750.0,37,24,0,40,576,0.75,1,6.25,1.8325815200805664
26,1,260,12,0,0,36,0,0.0,34,0,13,0,,11500.0,8,15,1,0,225,11.5,0,,
32,1,467,12,1,0,40,1,169.0,31,1,11,0,1,45000.0,14,14,0,25,196,36.21200180053711,1,6.760000228881836,1.9110229015350342
24,0,280,12,0,1,40,0,0.0,27,1,12,0,,22500.0,6,9,0,0,81,22.5,0,,
37,1,369,16,0,0,40,0,346.0,35,0,16,0,0,32500.0,15,13,1,40,169,14.508000373840332,1,8.649999618530273,2.157559394836426
29,,0,12,0,0,60,0,0.0,29,0,12,0,,22500.0,11,11,1,0,121,22.5,0,,
44,1,660,10,1,0,40,0,300.0,40,1,14,0,1,37500.0,28,20,0,40,400,21.899999618530273,1,7.5,2.0149030685424805
48,0,340,9,0,1,40,1,260.0,38,0,12,1,1,13750.0,33,20,0,40,400,0.23000000417232513,1,6.5,1.8718022108078003
60,1,592,10,0,0,40,0,0.0,50,0,10,0,,0.0,44,34,0,0,1156,0.0,0,,
53,0,923,11,0,0,50,0,150.0,50,0,12,0,0,45000.0,36,32,0,20,1024,37.20000076293945,1,7.5,2.0149030685424805
48,1,664,12,0,0,55,0,0.0,49,0,12,0,,27500.0,30,31,0,0,961,27.5,0,,
62,0,1923,18,0,0,60,0,2884.5,55,0,16,0,0,55000.0,38,33,0,0,1089,0.0,0,,
59,,0,9,0,0,30,0,0.0,56,0,9,0,,17500.0,44,41,0,0,1681,17.5,0,,
45,0,695,16,0,0,50,1,596.0,43,0,16,0,0,112500.0,23,21,0,40,441,81.50800323486328,1,14.899999618530273,2.7013611793518066
40,,0,13,0,0,45,1,450.0,41,0,16,0,0,3000.0,21,19,0,45,361,0.0,1,10.0,2.3025851249694824
57,,0,8,0,0,0,1,0.0,49,0,12,0,,11500.0,43,31,0,0,961,11.5,0,,
32,0,579,12,0,0,42,0,0.0,32,0,12,0,,37500.0,14,14,1,0,196,37.5,0,,
22,0,230,13,0,0,42,0,184.0,22,0,15,0,0,22500.0,3,1,0,40,1,12.932000160217285,1,4.599999904632568,1.5260562896728516
28,,0,16,0,0,40,0,500.0,28,0,14,0,0,45000.0,6,8,1,60,64,19.0,1,8.333333015441895,2.1202635765075684
41,0,560,12,0,0,40,1,240.0,39,0,11,0,0,0.0,23,22,0,0,484,0.0,0,,
39,0,560,12,0,0,32,1,216.0,33,0,12,0,1,32500.0,21,15,0,35,225,21.26799964904785,1,6.171428680419922,1.8199303150177002
38,0,711,16,0,0,45,1,280.0,39,0,16,0,1,37500.0,16,17,0,40,289,22.940000534057617,1,7.0,1.945910096168518
47,0,1100,14,0,0,50,0,0.0,47,0,12,0,,67500.0,27,29,0,0,841,67.5,0,,
45,1,640,12,0,0,42,1,256.0,37,0,12,0,0,32500.0,27,19,0,40,361,19.187999725341797,1,6.400000095367432,1.8562979698181152
62,,0,11,0,0,0,0,0.0,56,0,12,0,,32500.0,45,38,0,0,1444,32.5,0,,
61,0,300,12,1,0,40,0,0.0,59,1,12,0,,17500.0,43,41,0,0,1681,17.5,0,,
45,0,400,12,0,0,40,1,300.0,40,0,12,0,0,27500.0,27,22,0,40,484,11.899999618530273,1,7.5,2.0149030685424805
49,0,255,12,0,0,15,0,149.0,44,0,12,0,0,22500.0,31,26,0,32,676,14.751999855041504,1,4.65625,1.538210391998291
32,0,233,9,0,0,40,1,216.0,33,0,12,0,0,17500.0,17,15,0,35,225,6.26800012588501,1,6.171428680419922,1.8199303150177002
38,0,700,18,0,0,43,1,500.0,33,0,18,1,0,67500.0,14,9,0,35,81,41.5,1,14.285714149475098,2.6592600345611572
37,0,420,12,0,0,40,0,720.0,35,0,12,0,0,55000.0,19,17,1,40,289,17.559999465942383,1,18.0,2.890371799468994
32,,0,14,1,0,0,0,135.0,36,1,10,0,0,3000.0,12,20,1,30,400,0.0,1,4.5,1.504077434539795
40,,0,17,0,0,90,0,150.0,27,0,15,0,0,45000.0,17,6,1,24,36,37.20000076293945,1,6.25,1.8325815200805664
36,0,385,11,0,0,50,0,0.0,31,0,12,0,,17500.0,19,13,1,0,169,17.5,0,,
36,0,869,18,0,0,38,0,0.0,34,0,15,0,,45000.0,12,13,0,0,169,45.0,0,,
61,,0,7,0,0,0,0,0.0,55,0,12,0,,0.0,48,37,0,0,1369,0.0,0,,
42,0,550,12,0,0,70,1,0.0,37,0,12,0,,27500.0,24,19,0,0,361,27.5,0,,
38,0,1250,16,0,0,40,0,0.0,32,0,16,0,,3000.0,16,10,1,0,100,3.0,0,,
41,0,400,12,0,0,40,0,600.0,36,0,18,0,0,3000.0,23,12,0,40,144,0.0,1,15.0,2.70805025100708
51,,0,18,0,0,40,0,0.0,49,0,14,0,,0.0,27,29,0,0,841,0.0,0,,
61,1,465,12,0,0,40,0,550.0,55,0,12,0,0,67500.0,43,37,0,0,1369,38.900001525878906,0,,
40,0,675,12,0,0,50,0,376.0,42,0,14,0,0,55000.0,22,22,1,40,484,35.448001861572266,1,9.399999618530273,2.2407095432281494
28,1,440,13,1,0,46,0,376.0,27,1,11,0,0,37500.0,9,10,1,40,100,17.947999954223633,1,9.399999618530273,2.2407095432281494
35,,0,14,0,0,35,0,838.0,36,0,16,0,0,55000.0,15,14,1,40,196,11.423999786376953,1,20.950000762939453,3.0421385765075684
25,0,300,16,0,0,36,0,230.0,25,0,16,0,0,32500.0,3,3,0,40,9,20.540000915527344,1,5.75,1.7491998672485352
26,0,430,14,0,0,80,0,280.0,24,0,13,0,0,37500.0,6,5,1,0,25,22.940000534057617,0,,
24,0,400,12,0,0,60,0,51.0,25,0,12,0,0,17500.0,6,7,0,12,49,14.847999572753906,1,4.25,1.4469189643859863
36,0,350,12,0,0,40,1,350.0,34,0,16,0,1,67500.0,18,12,0,40,144,49.29999923706055,1,8.75,2.169053792953491
56,0,1923,18,0,0,40,1,0.0,57,0,12,0,,112500.0,32,39,0,0,1521,112.5,0,,
70,,0,12,0,0,0,0,0.0,51,0,10,0,,112500.0,52,35,0,0,1225,112.5,0,,
30,0,460,12,0,0,59,1,175.0,29,0,12,0,0,32500.0,12,11,0,35,121,23.399999618530273,1,5.0,1.6094379425048828
41,0,634,12,0,0,32,0,42.0,39,0,10,0,0,32500.0,23,23,0,6,529,30.31599998474121,1,7.0,1.945910096168518
30,1,550,12,0,0,40,0,329.0,30,0,12,0,0,37500.0,12,12,1,40,144,20.392000198364258,1,8.225000381469727,2.1071784496307373
57,,0,18,0,0,0,0,0.0,38,0,18,0,,112500.0,33,14,0,0,196,112.5,0,,
32,0,300,12,0,1,40,1,330.0,32,0,9,1,0,37500.0,14,17,0,32,289,20.34000015258789,1,10.3125,2.3333568572998047
57,0,1000,14,0,0,20,0,781.0,55,0,16,0,1,112500.0,37,33,0,40,1089,71.88800048828125,1,19.524999618530273,2.9716956615448
49,1,826,12,1,0,40,0,0.0,47,1,13,0,,55000.0,31,28,0,0,784,55.0,0,,
36,0,1000,14,0,0,50,0,150.0,23,0,12,0,0,27500.0,16,5,0,21,25,19.700000762939453,1,7.142857074737549,1.9661128520965576
55,0,189,10,0,0,50,0,206.0,50,0,11,0,0,32500.0,39,33,0,42,1089,21.788000106811523,1,4.904761791229248,1.590206503868103
44,,0,12,0,0,40,1,0.0,42,0,12,0,,37500.0,26,24,0,0,576,37.5,0,,
64,0,600,12,0,0,0,0,296.0,56,0,12,0,0,37500.0,46,38,0,40,1444,22.107999801635742,1,7.400000095367432,2.0014801025390625
52,,0,10,0,0,0,0,0.0,50,0,12,0,,32500.0,36,32,0,0,1024,32.5,0,,
56,1,450,11,0,0,40,0,690.0,51,0,15,0,0,112500.0,39,30,0,40,900,76.62000274658203,1,17.25,2.8478121757507324
31,1,480,12,0,0,70,0,0.0,31,0,12,0,,27500.0,13,13,1,0,169,27.5,0,,
43,1,478,16,0,0,72,1,0.0,39,0,13,0,,37500.0,21,20,0,0,400,37.5,0,,
28,0,700,12,0,0,49,0,0.0,30,0,13,0,,22500.0,10,11,1,0,121,22.5,0,,
35,1,528,13,0,0,48,1,405.0,31,0,12,0,1,45000.0,16,13,0,40,169,23.940000534057617,1,10.125,2.3150076866149902
26,,0,12,0,0,55,0,500.0,25,0,12,0,1,45000.0,8,7,0,36,49,19.0,1,13.88888931274414,2.631089210510254
38,0,650,13,0,0,50,1,0.0,34,0,12,0,,3000.0,19,16,0,0,256,3.0,0,,
31,0,293,12,0,0,45,0,0.0,22,0,12,0,,13750.0,13,4,0,0,16,13.75,0,,
62,0,127,12,0,0,29,0,0.0,55,0,10,0,,13750.0,44,39,0,0,1521,13.75,0,,
54,0,400,6,0,0,30,0,0.0,25,0,12,0,,32500.0,42,7,0,0,49,32.5,0,,
32,0,275,12,0,1,40,0,240.0,26,0,14,1,0,27500.0,14,6,0,40,36,15.020000457763672,1,6.0,1.7917594909667969
47,0,1200,16,0,0,40,0,0.0,46,0,16,0,,67500.0,25,24,0,0,576,67.5,0,,
43,1,400,14,0,0,35,1,250.0,42,0,16,0,0,0.0,23,20,0,40,400,0.0,1,6.25,1.8325815200805664
47,,0,12,0,0,50,0,400.0,48,0,14,0,0,55000.0,29,28,0,40,784,34.20000076293945,1,10.0,2.3025851249694824
51,0,930,12,0,1,50,1,0.0,43,0,3,1,,37500.0,33,34,0,0,1156,37.5,0,,
52,0,342,12,0,0,40,0,342.0,52,0,12,0,0,37500.0,34,34,0,45,1156,19.715999603271484,1,7.599999904632568,2.0281481742858887
57,1,350,9,0,0,40,0,210.0,57,0,12,0,0,22500.0,42,39,0,40,1521,11.579999923706055,1,5.25,1.6582280397415161
38,1,520,12,0,0,40,0,68.0,30,0,12,0,0,22500.0,20,12,1,9,144,18.964000701904297,1,7.55555534362793,2.0222830772399902
28,0,280,12,0,0,40,0,320.0,27,0,14,0,0,27500.0,10,7,1,40,49,10.859999656677246,1,8.0,2.079441547393799
37,,0,16,0,0,0,1,575.0,37,0,16,0,1,45000.0,15,15,0,40,225,15.100000381469727,1,14.375,2.6654906272888184
32,0,330,18,0,0,37,0,548.0,34,0,18,0,1,37500.0,8,10,1,50,100,9.003999710083008,1,10.960000038146973,2.394252300262451
78,,0,16,0,0,0,0,91.0,36,0,12,1,0,22500.0,56,18,0,20,324,17.76799964904785,1,4.550000190734863,1.5151273012161255
36,1,425,13,0,0,60,1,325.0,34,0,17,0,1,45000.0,17,11,0,40,121,28.100000381469727,1,8.125,2.0949456691741943
39,,0,10,0,0,0,1,0.0,32,0,9,0,,45000.0,23,17,0,0,289,45.0,0,,
43,1,395,7,0,0,40,1,200.0,41,0,12,0,0,22500.0,30,23,0,48,529,12.100000381469727,1,4.166666507720947,1.4271162748336792
54,,0,15,0,0,0,1,615.0,46,0,17,0,1,45000.0,33,23,0,40,529,13.020000457763672,1,15.375,2.7327427864074707
44,1,675,18,0,0,50,1,800.0,48,0,18,0,1,67500.0,20,24,0,40,576,25.899999618530273,1,20.0,2.995732307434082
33,0,400,12,0,0,54,1,300.0,31,0,12,0,0,32500.0,15,13,0,40,169,16.899999618530273,1,7.5,2.0149030685424805
36,1,412,12,0,0,56,1,330.0,32,0,12,0,0,45000.0,18,14,0,40,196,27.84000015258789,1,8.25,2.110213279724121
56,0,750,12,0,0,40,0,0.0,57,0,12,0,,45000.0,38,39,0,0,1521,45.0,0,,
30,1,587,16,0,0,40,0,850.0,31,0,18,1,1,55000.0,8,7,1,0,49,10.800000190734863,0,,
31,0,600,18,0,0,50,0,600.0,29,0,18,1,0,67500.0,7,5,0,40,25,36.29999923706055,1,15.0,2.70805025100708
43,,0,14,0,0,35,0,0.0,34,0,16,0,,37500.0,23,12,1,0,144,37.5,0,,
36,0,680,15,0,0,40,0,0.0,28,0,18,0,,55000.0,15,4,0,0,16,55.0,0,,
30,,0,12,0,0,35,0,300.0,29,0,12,0,1,112500.0,12,11,1,20,121,96.9000015258789,1,15.0,2.70805025100708
34,0,350,12,0,0,40,0,270.0,31,0,13,0,0,37500.0,16,12,1,40,144,23.459999084472656,1,6.75,1.9095425605773926
44,,0,12,0,0,99,0,0.0,43,0,13,0,,27500.0,26,24,1,0,576,27.5,0,,
47,1,375,12,0,0,43,1,62.0,35,0,12,0,0,32500.0,29,17,0,10,289,29.275999069213867,1,6.199999809265137,1.8245493173599243
44,0,1700,12,1,0,75,0,0.0,46,1,12,0,,37500.0,26,28,0,0,784,37.5,0,,
52,0,600,12,0,0,40,0,150.0,47,0,12,0,0,67500.0,34,29,0,20,841,59.70000076293945,1,7.5,2.0149030685424805
57,0,550,12,0,0,0,0,0.0,58,0,12,0,,32500.0,39,40,0,0,1600,32.5,0,,
26,0,550,13,0,0,40,0,180.0,27,0,13,0,0,32500.0,7,8,1,40,64,23.139999389648438,1,4.5,1.504077434539795
30,0,500,12,0,0,50,0,0.0,29,0,13,0,,0.0,12,10,1,0,100,0.0,0,,
31,,0,16,0,1,40,0,520.0,30,0,14,0,1,0.0,9,10,0,40,100,0.0,1,13.0,2.5649492740631104
35,0,1000,16,0,0,65,0,1000.0,33,0,17,0,0,67500.0,13,10,0,40,100,15.5,1,25.0,3.2188758850097656
40,1,700,12,0,0,40,0,500.0,39,0,12,0,0,55000.0,22,21,0,45,441,29.0,1,11.11111068725586,2.4079456329345703
52,1,800,12,0,0,35,0,220.0,52,0,12,0,0,45000.0,34,34,0,40,1156,33.560001373291016,1,5.5,1.7047480344772339
42,0,789,16,0,0,45,1,414.0,40,0,14,0,0,67500.0,20,20,0,40,400,45.97200012207031,1,10.350000381469727,2.336986541748047
42,0,650,14,0,0,40,1,0.0,42,0,12,0,,55000.0,22,24,0,0,576,55.0,0,,
37,0,1000,17,0,0,40,0,160.0,37,0,17,0,0,3000.0,14,14,1,12,196,0.0,1,13.333333015441895,2.5902671813964844
42,0,827,17,0,0,40,0,0.0,36,0,15,0,,37500.0,19,15,1,0,225,37.5,0,,
24,0,800,16,0,0,45,0,475.0,22,0,16,0,0,45000.0,2,0,0,40,0,20.299999237060547,1,11.875,2.474435329437256
30,0,1000,12,0,0,0,0,0.0,22,0,12,0,,45000.0,12,4,0,0,16,45.0,0,,
58,0,158,16,0,0,34,0,163.0,55,0,12,0,0,17500.0,36,37,0,35,1369,9.02400016784668,1,4.657142639160156,1.5384020805358887
42,0,731,17,0,0,40,0,0.0,41,0,16,0,,37500.0,19,19,0,0,361,37.5,0,,
52,0,900,18,0,0,40,0,700.0,52,0,14,0,0,55000.0,28,32,0,40,1024,18.600000381469727,1,17.5,2.862200975418091
45,0,600,13,0,0,34,0,168.0,44,0,12,0,1,37500.0,26,26,0,24,676,28.763999938964844,1,7.0,1.945910096168518
26,0,250,12,0,0,66,0,354.0,27,0,14,0,1,27500.0,8,7,1,40,49,9.092000007629395,1,8.850000381469727,2.180417537689209
29,,0,12,1,0,0,0,0.0,25,1,13,0,,6250.0,11,6,0,0,36,6.25,0,,
35,0,450,13,0,0,50,0,0.0,57,1,1,0,,17500.0,16,50,1,0,2500,17.5,0,,
59,,0,9,1,0,0,0,0.0,37,0,13,0,,13750.0,44,18,0,0,324,13.75,0,,
44,0,360,10,0,1,40,0,325.0,49,0,14,1,0,67500.0,28,29,0,40,841,50.599998474121094,1,8.125,2.0949456691741943
28,0,750,16,0,0,40,0,420.0,24,0,13,0,0,112500.0,6,5,0,40,25,90.66000366210938,1,10.5,2.3513753414154053
47,0,950,16,0,0,40,1,150.0,47,0,17,0,0,67500.0,25,24,0,24,576,59.70000076293945,1,6.25,1.8325815200805664
47,0,700,18,0,0,45,0,400.0,46,0,16,0,0,67500.0,23,24,0,35,576,46.70000076293945,1,11.428571701049805,2.4361164569854736
35,0,800,17,0,0,40,1,198.0,32,0,14,0,0,22500.0,12,12,0,40,144,12.204000473022461,1,4.949999809265137,1.599387526512146
33,0,370,16,0,0,60,0,400.0,33,0,15,0,0,45000.0,11,12,1,45,144,24.200000762939453,1,8.88888931274414,2.1848020553588867
63,,0,16,0,0,0,0,0.0,59,0,16,0,,112500.0,41,37,0,0,1369,112.5,0,,
37,,0,16,0,0,0,1,528.0,57,0,16,0,0,32500.0,15,35,0,27,1225,5.044000148773193,1,19.55555534362793,2.973259449005127
63,,0,16,0,0,0,0,0.0,33,0,15,0,,3000.0,41,12,0,0,144,3.0,0,,
39,0,726,16,0,0,66,1,0.0,36,0,12,0,,45000.0,17,18,0,0,324,45.0,0,,
46,,0,16,0,0,55,1,709.0,42,0,16,0,0,112500.0,24,20,0,40,400,75.63200378417969,1,17.725000381469727,2.87497615814209
43,0,650,16,0,0,50,1,40.0,43,0,18,0,0,112500.0,21,19,0,8,361,110.41999816894531,1,5.0,1.6094379425048828
41,,0,11,0,0,50,0,0.0,38,0,10,0,,0.0,24,22,0,0,484,0.0,0,,
63,0,700,12,0,0,24,0,1000.0,55,0,17,0,1,112500.0,45,32,0,66,1024,60.5,1,15.151515007019043,2.7181005477905273
43,1,656,11,0,0,40,0,0.0,42,0,11,0,,45000.0,26,25,0,0,625,45.0,0,,
49,0,500,12,0,0,40,1,400.0,42,0,12,0,0,37500.0,31,24,0,48,576,16.700000762939453,1,8.333333015441895,2.1202635765075684
47,0,1230,18,0,0,20,1,460.0,46,0,16,0,0,112500.0,23,24,0,50,576,88.58000183105469,1,9.199999809265137,2.219203472137451
44,1,615,12,0,0,40,0,0.0,43,0,9,0,,32500.0,26,28,0,0,784,32.5,0,,
22,0,420,12,0,0,32,0,400.0,23,0,13,0,0,37500.0,4,4,0,54,16,16.700000762939453,1,7.407407283782959,2.0024805068969727
39,0,1000,16,0,0,40,0,198.0,37,0,12,0,0,55000.0,17,19,1,16,361,44.70399856567383,1,12.375,2.5156784057617188
57,0,740,14,0,0,40,0,0.0,56,0,12,0,,45000.0,37,38,0,0,1444,45.0,0,,
29,0,600,16,0,0,65,0,550.0,30,0,18,0,1,112500.0,7,6,1,40,36,83.9000015258789,1,13.75,2.6210389137268066
34,0,400,12,0,0,40,1,68.0,26,0,12,0,0,13750.0,16,8,0,15,64,10.21399974822998,1,4.5333333015441895,1.5114574432373047
33,0,561,13,0,0,21,0,597.0,33,0,12,0,0,55000.0,14,15,0,40,225,23.95599937438965,1,14.925000190734863,2.703037738800049
46,0,1300,12,0,0,52,0,464.0,46,0,12,0,1,55000.0,28,28,0,32,784,30.871999740600586,1,14.5,2.6741485595703125
26,0,275,12,0,0,50,0,226.0,24,0,16,0,0,22500.0,8,2,1,40,4,10.748000144958496,1,5.650000095367432,1.7316555976867676
52,1,400,10,0,0,40,0,0.0,48,0,12,0,,22500.0,36,30,0,0,900,22.5,0,,
48,0,800,12,0,0,50,0,450.0,49,0,12,0,0,67500.0,30,31,0,40,961,44.099998474121094,1,11.25,2.420368194580078
46,0,1100,14,0,0,40,1,550.0,42,0,12,0,0,112500.0,26,24,0,40,576,83.9000015258789,1,13.75,2.6210389137268066
39,0,500,18,0,0,40,1,350.0,36,0,15,0,0,67500.0,15,15,0,40,225,49.29999923706055,1,8.75,2.169053792953491
31,0,800,17,0,0,40,0,360.0,28,0,17,0,0,45000.0,8,5,1,32,25,26.280000686645508,1,11.25,2.420368194580078
47,,0,12,0,0,0,1,12.0,53,0,15,0,0,27500.0,29,32,0,4,1024,26.875999450683594,1,3.0,1.0986123085021973
40,0,700,15,0,0,40,0,0.0,41,0,12,0,,37500.0,19,23,0,0,529,37.5,0,,
26,,0,11,0,0,46,0,0.0,38,0,12,0,,32500.0,9,20,1,0,400,32.5,0,,
40,0,850,12,0,0,40,0,0.0,37,0,12,0,,37500.0,22,19,1,0,361,37.5,0,,
46,,0,18,0,0,50,0,150.0,44,0,12,0,0,112500.0,22,26,0,25,676,104.69999694824219,1,6.0,1.7917594909667969
34,,0,18,0,0,20,1,140.0,39,0,12,0,0,112500.0,10,21,0,18,441,105.22000122070312,1,7.777777671813965,2.0512707233428955
33,1,960,12,0,0,49,0,0.0,32,0,13,0,,45000.0,15,13,1,0,169,45.0,0,,
40,,0,16,0,0,60,0,350.0,35,0,16,0,0,112500.0,18,13,1,40,169,94.30000305175781,1,8.75,2.169053792953491
43,1,525,18,0,0,55,1,525.0,44,0,16,0,1,45000.0,19,22,0,40,484,17.700000762939453,1,13.125,2.574518918991089
38,0,1923,16,0,0,32,0,400.0,41,0,14,0,0,112500.0,16,21,0,40,441,91.69999694824219,1,10.0,2.3025851249694824
43,0,550,9,0,0,45,1,250.0,36,0,9,0,1,45000.0,28,21,0,40,441,32.0,1,6.25,1.8325815200805664
41,,0,12,0,0,0,1,0.0,36,0,12,0,,6250.0,23,18,0,0,324,6.25,0,,
31,0,600,12,0,0,50,0,0.0,27,0,12,0,,45000.0,13,9,1,0,81,45.0,0,,
63,,0,16,0,0,0,0,21.0,54,0,16,0,0,8750.0,41,32,0,3,1024,7.6579999923706055,1,7.0,1.945910096168518
36,0,1900,16,0,0,65,1,0.0,34,0,14,0,,112500.0,14,14,0,0,196,112.5,0,,
56,1,585,12,0,0,35,0,0.0,53,0,9,0,,55000.0,38,38,0,0,1444,55.0,0,,
32,0,200,14,0,0,35,0,360.0,30,0,12,0,0,32500.0,12,12,1,40,144,13.779999732971191,1,9.0,2.1972246170043945
36,1,1325,12,0,0,50,0,780.0,26,0,18,0,0,112500.0,18,2,0,40,4,71.94000244140625,1,19.5,2.970414400100708
53,0,436,16,0,0,40,1,500.0,45,0,16,0,0,45000.0,31,23,0,40,529,19.0,1,12.5,2.525728702545166
43,1,480,14,0,0,40,1,260.0,42,0,13,0,0,45000.0,23,23,0,40,529,31.479999542236328,1,6.5,1.8718022108078003
38,0,350,12,0,0,40,1,800.0,38,0,15,0,0,112500.0,20,17,0,40,289,70.9000015258789,1,20.0,2.995732307434082
34,0,500,15,0,1,40,0,460.0,34,0,16,0,0,45000.0,13,12,1,21,144,21.079999923706055,1,21.904762268066406,3.0867040157318115
38,0,950,14,0,0,34,1,90.0,36,0,12,0,0,45000.0,18,18,0,14,324,40.31999969482422,1,6.4285712242126465,1.8607523441314697
53,0,1000,14,0,0,40,1,0.0,50,0,12,0,,45000.0,33,32,0,0,1024,45.0,0,,
63,,0,18,0,0,0,0,0.0,58,0,13,0,,27500.0,39,39,0,0,1521,27.5,0,,
41,1,480,12,0,1,40,0,640.0,35,0,12,1,0,67500.0,23,17,1,40,289,34.220001220703125,1,16.0,2.7725887298583984
40,1,400,9,0,0,40,0,85.0,37,0,8,0,0,67500.0,25,23,0,0,529,63.08000183105469,0,,
33,,0,12,0,0,60,0,124.0,31,0,12,0,0,0.0,15,13,1,16,169,0.0,1,7.75,2.0476927757263184
22,0,550,15,0,0,50,0,378.0,24,0,14,0,0,32500.0,1,4,0,40,16,12.843999862670898,1,9.449999809265137,2.2460148334503174
39,1,460,14,0,0,48,1,72.0,38,0,12,0,0,32500.0,19,20,0,0,400,28.756000518798828,0,,
64,0,500,10,1,0,40,0,0.0,59,1,8,0,,0.0,48,45,0,0,2025,0.0,0,,
34,,0,16,0,0,0,1,0.0,33,0,16,0,,11500.0,12,11,0,0,121,11.5,0,,
63,0,200,8,0,0,10,1,225.0,56,0,12,0,0,32500.0,49,38,0,35,1444,20.799999237060547,1,6.4285712242126465,1.8607523441314697
49,0,320,10,0,0,40,1,250.0,47,0,12,0,0,11500.0,33,29,0,0,841,0.0,0,,
40,0,220,6,0,1,40,0,0.0,35,0,2,1,,0.0,28,27,1,0,729,0.0,0,,
